dest_node,source_node,weight,source_class,dest_class,edge_class
5122,9948,1,0,2,0-2
5123,7589,1,0,2,0-2
5123,7592,1,0,2,0-2
5123,7615,1,0,2,0-2
5123,7630,1,0,2,0-2
5123,7669,1,0,2,0-2
5123,7912,1,0,2,0-2
5123,7915,1,0,2,0-2
5123,8020,1,0,2,0-2
5123,8110,1,0,2,0-2
5123,9146,1,0,2,0-2
5123,9515,1,0,2,0-2
5123,9949,1,0,2,0-2
5123,9950,1,0,2,0-2
5124,7604,1,0,2,0-2
5124,7652,1,0,2,0-2
5124,7760,1,0,2,0-2
5124,7789,1,0,2,0-2
5124,8465,1,0,2,0-2
5124,8940,1,0,2,0-2
5124,9951,1,0,2,0-2
5125,7592,1,0,2,0-2
5125,7630,1,0,2,0-2
5125,7914,1,0,2,0-2
5125,8109,1,0,2,0-2
5125,8110,1,0,2,0-2
5125,8165,1,0,2,0-2
5125,8192,1,0,2,0-2
5125,8685,1,0,2,0-2
5125,9119,1,0,2,0-2
5125,9218,1,0,2,0-2
5125,9952,1,0,2,0-2
5126,7604,1,0,2,0-2
5126,7651,1,0,2,0-2
5126,7674,1,0,2,0-2
5126,8420,1,0,2,0-2
5126,8848,1,0,2,0-2
5126,9953,1,0,2,0-2
5127,7595,1,0,2,0-2
5127,7615,1,0,2,0-2
5127,7915,1,0,2,0-2
5127,8007,1,0,2,0-2
5127,8955,1,0,2,0-2
5128,7615,1,0,2,0-2
5128,7628,1,0,2,0-2
5128,7631,1,0,2,0-2
5128,7651,1,0,2,0-2
5128,7659,1,0,2,0-2
5128,7789,1,0,2,0-2
5128,7848,1,0,2,0-2
5128,7924,1,0,2,0-2
5128,7977,1,0,2,0-2
5128,8003,1,0,2,0-2
5129,7596,1,0,2,0-2
5129,7615,1,0,2,0-2
5129,7639,1,0,2,0-2
5129,7758,1,0,2,0-2
5129,7989,1,0,2,0-2
5129,8118,1,0,2,0-2
5129,8249,1,0,2,0-2
5129,8510,1,0,2,0-2
5129,8588,1,0,2,0-2
5129,9176,1,0,2,0-2
5130,7651,1,0,2,0-2
5130,7848,1,0,2,0-2
5130,7906,1,0,2,0-2
5130,7915,1,0,2,0-2
5130,7977,1,0,2,0-2
5130,8241,1,0,2,0-2
5130,9728,1,0,2,0-2
5131,7598,1,0,2,0-2
5131,7604,1,0,2,0-2
5131,7615,1,0,2,0-2
5131,7652,1,0,2,0-2
5131,7758,1,0,2,0-2
5131,7845,1,0,2,0-2
5131,7871,1,0,2,0-2
5131,8249,1,0,2,0-2
5131,9176,1,0,2,0-2
5132,7604,1,0,2,0-2
5132,7669,1,0,2,0-2
5132,7840,1,0,2,0-2
5132,7970,1,0,2,0-2
5132,8040,1,0,2,0-2
5132,8136,1,0,2,0-2
5132,8293,1,0,2,0-2
5132,9954,1,0,2,0-2
5133,7604,1,0,2,0-2
5133,7651,1,0,2,0-2
5133,7740,1,0,2,0-2
5133,7748,1,0,2,0-2
5133,7760,1,0,2,0-2
5133,7972,1,0,2,0-2
5133,8096,1,0,2,0-2
5133,8291,1,0,2,0-2
5133,8570,1,0,2,0-2
5133,8984,1,0,2,0-2
5133,9225,1,0,2,0-2
5134,7592,1,0,2,0-2
5134,7604,1,0,2,0-2
5134,7618,1,0,2,0-2
5134,7639,1,0,2,0-2
5134,7903,1,0,2,0-2
5134,8084,1,0,2,0-2
5134,8287,1,0,2,0-2
5134,8656,1,0,2,0-2
5134,8771,1,0,2,0-2
5134,9842,1,0,2,0-2
5134,9955,1,0,2,0-2
5135,7623,1,0,2,0-2
5135,7695,1,0,2,0-2
5135,8052,1,0,2,0-2
5135,8228,1,0,2,0-2
5135,9026,1,0,2,0-2
5135,9630,1,0,2,0-2
5135,9956,1,0,2,0-2
5135,9957,1,0,2,0-2
5136,7604,1,0,2,0-2
5136,7660,1,0,2,0-2
5136,7669,1,0,2,0-2
5136,7921,1,0,2,0-2
5136,8012,1,0,2,0-2
5136,8085,1,0,2,0-2
5136,8274,1,0,2,0-2
5136,8275,1,0,2,0-2
5137,7592,1,0,2,0-2
5137,7639,1,0,2,0-2
5137,7679,1,0,2,0-2
5137,7735,1,0,2,0-2
5137,7861,1,0,2,0-2
5137,8081,1,0,2,0-2
5137,8308,1,0,2,0-2
5137,9056,1,0,2,0-2
5137,9410,1,0,2,0-2
5137,9635,1,0,2,0-2
5138,7604,1,0,2,0-2
5138,7617,1,0,2,0-2
5138,7669,1,0,2,0-2
5138,7912,1,0,2,0-2
5138,8038,1,0,2,0-2
5138,8109,1,0,2,0-2
5138,8558,1,0,2,0-2
5138,9313,1,0,2,0-2
5139,7948,1,0,2,0-2
5139,7950,1,0,2,0-2
5139,7970,1,0,2,0-2
5139,7988,1,0,2,0-2
5139,8592,1,0,2,0-2
5139,8988,1,0,2,0-2
5139,9958,1,0,2,0-2
5140,7604,1,0,2,0-2
5140,7631,1,0,2,0-2
5140,7921,1,0,2,0-2
5140,7942,1,0,2,0-2
5140,8005,1,0,2,0-2
5140,8140,1,0,2,0-2
5140,8271,1,0,2,0-2
5141,7604,1,0,2,0-2
5141,7617,1,0,2,0-2
5141,7669,1,0,2,0-2
5141,7760,1,0,2,0-2
5141,7967,1,0,2,0-2
5141,8373,1,0,2,0-2
5141,8396,1,0,2,0-2
5141,8796,1,0,2,0-2
5142,7604,1,0,2,0-2
5142,7848,1,0,2,0-2
5142,7941,1,0,2,0-2
5142,7977,1,0,2,0-2
5142,8005,1,0,2,0-2
5142,9015,1,0,2,0-2
5142,9144,1,0,2,0-2
5143,7772,1,0,2,0-2
5143,7900,1,0,2,0-2
5143,8309,1,0,2,0-2
5143,8530,1,0,2,0-2
5144,7593,1,0,2,0-2
5144,7617,1,0,2,0-2
5144,7672,1,0,2,0-2
5144,7847,1,0,2,0-2
5144,7970,1,0,2,0-2
5144,8031,1,0,2,0-2
5144,8270,1,0,2,0-2
5144,8359,1,0,2,0-2
5144,9959,1,0,2,0-2
5145,7592,1,0,2,0-2
5145,7639,1,0,2,0-2
5145,7868,1,0,2,0-2
5145,7870,1,0,2,0-2
5145,8135,1,0,2,0-2
5145,8374,1,0,2,0-2
5146,7651,1,0,2,0-2
5146,7721,1,0,2,0-2
5146,7848,1,0,2,0-2
5146,7871,1,0,2,0-2
5146,7981,1,0,2,0-2
5146,8005,1,0,2,0-2
5146,8161,1,0,2,0-2
5146,8166,1,0,2,0-2
5147,7608,1,0,2,0-2
5147,7615,1,0,2,0-2
5147,7870,1,0,2,0-2
5147,8052,1,0,2,0-2
5147,8308,1,0,2,0-2
5147,9730,1,0,2,0-2
5148,7596,1,0,2,0-2
5148,7604,1,0,2,0-2
5148,7669,1,0,2,0-2
5148,7841,1,0,2,0-2
5148,8040,1,0,2,0-2
5148,8254,1,0,2,0-2
5148,8272,1,0,2,0-2
5148,9275,1,0,2,0-2
5148,9960,1,0,2,0-2
5149,7615,1,0,2,0-2
5149,7666,1,0,2,0-2
5149,7872,1,0,2,0-2
5149,7962,1,0,2,0-2
5149,7991,1,0,2,0-2
5149,9201,1,0,2,0-2
5149,9659,1,0,2,0-2
5149,9961,1,0,2,0-2
5150,7604,1,0,2,0-2
5150,7615,1,0,2,0-2
5150,7639,1,0,2,0-2
5150,7678,1,0,2,0-2
5150,7840,1,0,2,0-2
5150,7962,1,0,2,0-2
5150,8074,1,0,2,0-2
5150,8386,1,0,2,0-2
5150,9191,1,0,2,0-2
5151,7592,1,0,2,0-2
5151,7597,1,0,2,0-2
5151,7639,1,0,2,0-2
5151,9771,1,0,2,0-2
5152,7596,1,0,2,0-2
5152,7623,1,0,2,0-2
5152,7954,1,0,2,0-2
5152,8273,1,0,2,0-2
5152,8501,1,0,2,0-2
5152,8588,1,0,2,0-2
5152,8717,1,0,2,0-2
5152,9370,1,0,2,0-2
5153,7596,1,0,2,0-2
5153,7699,1,0,2,0-2
5153,7921,1,0,2,0-2
5153,8005,1,0,2,0-2
5153,8028,1,0,2,0-2
5153,8029,1,0,2,0-2
5153,8272,1,0,2,0-2
5153,8973,1,0,2,0-2
5153,9007,1,0,2,0-2
5153,9373,1,0,2,0-2
5153,9963,1,0,2,0-2
5153,9964,1,0,2,0-2
5154,7589,1,0,2,0-2
5154,7592,1,0,2,0-2
5154,7596,1,0,2,0-2
5154,7666,1,0,2,0-2
5154,7672,1,0,2,0-2
5154,7678,1,0,2,0-2
5154,7861,1,0,2,0-2
5154,7921,1,0,2,0-2
5154,7962,1,0,2,0-2
5154,8499,1,0,2,0-2
5154,9965,1,0,2,0-2
5155,7596,1,0,2,0-2
5155,7758,1,0,2,0-2
5155,7759,1,0,2,0-2
5155,7871,1,0,2,0-2
5155,8083,1,0,2,0-2
5155,8119,1,0,2,0-2
5155,8368,1,0,2,0-2
5155,8798,1,0,2,0-2
5156,7626,1,0,2,0-2
5156,7651,1,0,2,0-2
5156,7690,1,0,2,0-2
5156,7848,1,0,2,0-2
5156,7912,1,0,2,0-2
5156,8433,1,0,2,0-2
5156,9388,1,0,2,0-2
5157,7604,1,0,2,0-2
5157,8073,1,0,2,0-2
5157,8203,1,0,2,0-2
5157,8222,1,0,2,0-2
5157,8415,1,0,2,0-2
5157,8446,1,0,2,0-2
5157,9038,1,0,2,0-2
5157,9477,1,0,2,0-2
5157,9966,1,0,2,0-2
5158,7630,1,0,2,0-2
5158,7631,1,0,2,0-2
5158,7760,1,0,2,0-2
5158,7921,1,0,2,0-2
5158,7970,1,0,2,0-2
5158,8072,1,0,2,0-2
5158,8257,1,0,2,0-2
5159,7604,1,0,2,0-2
5159,7693,1,0,2,0-2
5159,7727,1,0,2,0-2
5159,7765,1,0,2,0-2
5159,8541,1,0,2,0-2
5159,9909,1,0,2,0-2
5160,7604,1,0,2,0-2
5160,7652,1,0,2,0-2
5160,7672,1,0,2,0-2
5160,7898,1,0,2,0-2
5160,7935,1,0,2,0-2
5160,7936,1,0,2,0-2
5160,8005,1,0,2,0-2
5160,8960,1,0,2,0-2
5160,9094,1,0,2,0-2
5160,9967,1,0,2,0-2
5160,9968,1,0,2,0-2
5161,7651,1,0,2,0-2
5161,7669,1,0,2,0-2
5161,7695,1,0,2,0-2
5161,7912,1,0,2,0-2
5161,7915,1,0,2,0-2
5161,8988,1,0,2,0-2
5161,9846,1,0,2,0-2
5162,7935,1,0,2,0-2
5162,8037,1,0,2,0-2
5162,8297,1,0,2,0-2
5162,9440,1,0,2,0-2
5162,9560,1,0,2,0-2
5163,7814,1,0,2,0-2
5163,7929,1,0,2,0-2
5163,7930,1,0,2,0-2
5163,9650,1,0,2,0-2
5164,7604,1,0,2,0-2
5164,7652,1,0,2,0-2
5164,7661,1,0,2,0-2
5164,7845,1,0,2,0-2
5164,7847,1,0,2,0-2
5164,7948,1,0,2,0-2
5164,8021,1,0,2,0-2
5164,9793,1,0,2,0-2
5164,9970,1,0,2,0-2
5164,9971,1,0,2,0-2
5165,7630,1,0,2,0-2
5165,7824,1,0,2,0-2
5165,7906,1,0,2,0-2
5165,7915,1,0,2,0-2
5165,8291,1,0,2,0-2
5165,9116,1,0,2,0-2
5165,9755,1,0,2,0-2
5166,7604,1,0,2,0-2
5166,7639,1,0,2,0-2
5166,7679,1,0,2,0-2
5166,7695,1,0,2,0-2
5166,7863,1,0,2,0-2
5166,7882,1,0,2,0-2
5166,7915,1,0,2,0-2
5166,8074,1,0,2,0-2
5166,8140,1,0,2,0-2
5166,8175,1,0,2,0-2
5166,8470,1,0,2,0-2
5166,8743,1,0,2,0-2
5166,9612,1,0,2,0-2
5167,7604,1,0,2,0-2
5167,7639,1,0,2,0-2
5167,7681,1,0,2,0-2
5167,7921,1,0,2,0-2
5167,8118,1,0,2,0-2
5167,8152,1,0,2,0-2
5167,8228,1,0,2,0-2
5167,8500,1,0,2,0-2
5168,7604,1,0,2,0-2
5168,7655,1,0,2,0-2
5168,7914,1,0,2,0-2
5168,8297,1,0,2,0-2
5168,9972,1,0,2,0-2
5169,7604,1,0,2,0-2
5169,7652,1,0,2,0-2
5169,7766,1,0,2,0-2
5169,7912,1,0,2,0-2
5169,7915,1,0,2,0-2
5169,8269,1,0,2,0-2
5169,8528,1,0,2,0-2
5169,8823,1,0,2,0-2
5169,8832,1,0,2,0-2
5169,8863,1,0,2,0-2
5169,8946,1,0,2,0-2
5170,7596,1,0,2,0-2
5170,7727,1,0,2,0-2
5170,7770,1,0,2,0-2
5170,8034,1,0,2,0-2
5170,8721,1,0,2,0-2
5170,9217,1,0,2,0-2
5170,9720,1,0,2,0-2
5170,9974,1,0,2,0-2
5171,7604,1,0,2,0-2
5171,7639,1,0,2,0-2
5171,7659,1,0,2,0-2
5171,7691,1,0,2,0-2
5171,7751,1,0,2,0-2
5171,7789,1,0,2,0-2
5171,8082,1,0,2,0-2
5171,8315,1,0,2,0-2
5171,9587,1,0,2,0-2
5172,7628,1,0,2,0-2
5172,7630,1,0,2,0-2
5172,7631,1,0,2,0-2
5172,7651,1,0,2,0-2
5172,7760,1,0,2,0-2
5172,7921,1,0,2,0-2
5172,7988,1,0,2,0-2
5172,8074,1,0,2,0-2
5173,7589,1,0,2,0-2
5173,7592,1,0,2,0-2
5173,7615,1,0,2,0-2
5173,7630,1,0,2,0-2
5173,7669,1,0,2,0-2
5173,7672,1,0,2,0-2
5173,7915,1,0,2,0-2
5173,8080,1,0,2,0-2
5173,8310,1,0,2,0-2
5173,8535,1,0,2,0-2
5173,8606,1,0,2,0-2
5173,9169,1,0,2,0-2
5173,9608,1,0,2,0-2
5173,9975,1,0,2,0-2
5174,7589,1,0,2,0-2
5174,7865,1,0,2,0-2
5174,8173,1,0,2,0-2
5174,8426,1,0,2,0-2
5174,9813,1,0,2,0-2
5174,9947,1,0,2,0-2
5174,9976,1,0,2,0-2
5174,9977,1,0,2,0-2
5175,7604,1,0,2,0-2
5175,7615,1,0,2,0-2
5175,7631,1,0,2,0-2
5175,7632,1,0,2,0-2
5175,7639,1,0,2,0-2
5175,7661,1,0,2,0-2
5175,8043,1,0,2,0-2
5175,8084,1,0,2,0-2
5175,8222,1,0,2,0-2
5175,8998,1,0,2,0-2
5175,9070,1,0,2,0-2
5175,9895,1,0,2,0-2
5175,9978,1,0,2,0-2
5175,9979,1,0,2,0-2
5176,7632,1,0,2,0-2
5176,7728,1,0,2,0-2
5176,7915,1,0,2,0-2
5176,8005,1,0,2,0-2
5176,8020,1,0,2,0-2
5176,8282,1,0,2,0-2
5176,8303,1,0,2,0-2
5176,8445,1,0,2,0-2
5177,7615,1,0,2,0-2
5177,7631,1,0,2,0-2
5177,7830,1,0,2,0-2
5177,8091,1,0,2,0-2
5177,8757,1,0,2,0-2
5177,9091,1,0,2,0-2
5177,9895,1,0,2,0-2
5177,9979,1,0,2,0-2
5178,7630,1,0,2,0-2
5178,7906,1,0,2,0-2
5178,7915,1,0,2,0-2
5178,8470,1,0,2,0-2
5178,8730,1,0,2,0-2
5178,9030,1,0,2,0-2
5178,9816,1,0,2,0-2
5178,9980,1,0,2,0-2
5178,9981,1,0,2,0-2
5179,7604,1,0,2,0-2
5179,7617,1,0,2,0-2
5179,7652,1,0,2,0-2
5179,7837,1,0,2,0-2
5179,7857,1,0,2,0-2
5179,7940,1,0,2,0-2
5179,8161,1,0,2,0-2
5179,8307,1,0,2,0-2
5179,8361,1,0,2,0-2
5179,8478,1,0,2,0-2
5179,8684,1,0,2,0-2
5179,9982,1,0,2,0-2
5179,9983,1,0,2,0-2
5180,7604,1,0,2,0-2
5180,7639,1,0,2,0-2
5180,7789,1,0,2,0-2
5180,7914,1,0,2,0-2
5180,7976,1,0,2,0-2
5180,9597,1,0,2,0-2
5180,9984,1,0,2,0-2
5180,9985,1,0,2,0-2
5181,7615,1,0,2,0-2
5181,7623,1,0,2,0-2
5181,7631,1,0,2,0-2
5181,7659,1,0,2,0-2
5181,7848,1,0,2,0-2
5181,7924,1,0,2,0-2
5181,8003,1,0,2,0-2
5181,8030,1,0,2,0-2
5181,8169,1,0,2,0-2
5182,7604,1,0,2,0-2
5182,7634,1,0,2,0-2
5182,7652,1,0,2,0-2
5182,7728,1,0,2,0-2
5182,7797,1,0,2,0-2
5182,7845,1,0,2,0-2
5182,7921,1,0,2,0-2
5182,8012,1,0,2,0-2
5182,8027,1,0,2,0-2
5182,8055,1,0,2,0-2
5183,7596,1,0,2,0-2
5183,7681,1,0,2,0-2
5183,7848,1,0,2,0-2
5183,7870,1,0,2,0-2
5183,8118,1,0,2,0-2
5183,8144,1,0,2,0-2
5183,8539,1,0,2,0-2
5183,9475,1,0,2,0-2
5184,7592,1,0,2,0-2
5184,7965,1,0,2,0-2
5184,8526,1,0,2,0-2
5184,8680,1,0,2,0-2
5184,9418,1,0,2,0-2
5185,7632,1,0,2,0-2
5185,7639,1,0,2,0-2
5185,7789,1,0,2,0-2
5185,7899,1,0,2,0-2
5185,8191,1,0,2,0-2
5185,8287,1,0,2,0-2
5185,8635,1,0,2,0-2
5185,8909,1,0,2,0-2
5186,7596,1,0,2,0-2
5186,7604,1,0,2,0-2
5186,7748,1,0,2,0-2
5186,7901,1,0,2,0-2
5186,7902,1,0,2,0-2
5186,8014,1,0,2,0-2
5186,8104,1,0,2,0-2
5186,8171,1,0,2,0-2
5186,8202,1,0,2,0-2
5186,9988,1,0,2,0-2
5187,7592,1,0,2,0-2
5187,7623,1,0,2,0-2
5187,7653,1,0,2,0-2
5187,7660,1,0,2,0-2
5187,7698,1,0,2,0-2
5187,8118,1,0,2,0-2
5187,9505,1,0,2,0-2
5188,7608,1,0,2,0-2
5188,7631,1,0,2,0-2
5188,7981,1,0,2,0-2
5188,8028,1,0,2,0-2
5188,8933,1,0,2,0-2
5188,9007,1,0,2,0-2
5188,9008,1,0,2,0-2
5188,9779,1,0,2,0-2
5189,7912,1,0,2,0-2
5189,7970,1,0,2,0-2
5189,8021,1,0,2,0-2
5189,8323,1,0,2,0-2
5189,8324,1,0,2,0-2
5190,7604,1,0,2,0-2
5190,7631,1,0,2,0-2
5190,7941,1,0,2,0-2
5190,7973,1,0,2,0-2
5190,8140,1,0,2,0-2
5190,8191,1,0,2,0-2
5190,9302,1,0,2,0-2
5190,9609,1,0,2,0-2
5190,9991,1,0,2,0-2
5191,7593,1,0,2,0-2
5191,7598,1,0,2,0-2
5191,7604,1,0,2,0-2
5191,7623,1,0,2,0-2
5191,7831,1,0,2,0-2
5191,7848,1,0,2,0-2
5191,7903,1,0,2,0-2
5191,7968,1,0,2,0-2
5191,8610,1,0,2,0-2
5191,9615,1,0,2,0-2
5191,9992,1,0,2,0-2
5192,7604,1,0,2,0-2
5192,7701,1,0,2,0-2
5192,8020,1,0,2,0-2
5192,8038,1,0,2,0-2
5192,8105,1,0,2,0-2
5192,8692,1,0,2,0-2
5192,9005,1,0,2,0-2
5192,9993,1,0,2,0-2
5193,7593,1,0,2,0-2
5193,7596,1,0,2,0-2
5193,7604,1,0,2,0-2
5193,7648,1,0,2,0-2
5193,7690,1,0,2,0-2
5193,7981,1,0,2,0-2
5193,9437,1,0,2,0-2
5193,9926,1,0,2,0-2
5194,7589,1,0,2,0-2
5194,7592,1,0,2,0-2
5194,7604,1,0,2,0-2
5194,7615,1,0,2,0-2
5194,7637,1,0,2,0-2
5194,7639,1,0,2,0-2
5194,7674,1,0,2,0-2
5194,7772,1,0,2,0-2
5194,7802,1,0,2,0-2
5194,7940,1,0,2,0-2
5194,8413,1,0,2,0-2
5194,8598,1,0,2,0-2
5194,8848,1,0,2,0-2
5195,7604,1,0,2,0-2
5195,7660,1,0,2,0-2
5195,7760,1,0,2,0-2
5195,7802,1,0,2,0-2
5195,7921,1,0,2,0-2
5195,8144,1,0,2,0-2
5196,7615,1,0,2,0-2
5196,7683,1,0,2,0-2
5196,7700,1,0,2,0-2
5196,7802,1,0,2,0-2
5196,8470,1,0,2,0-2
5196,8783,1,0,2,0-2
5196,9986,1,0,2,0-2
5197,7672,1,0,2,0-2
5197,7691,1,0,2,0-2
5197,7962,1,0,2,0-2
5197,7988,1,0,2,0-2
5197,8028,1,0,2,0-2
5197,8618,1,0,2,0-2
5198,7608,1,0,2,0-2
5198,7915,1,0,2,0-2
5198,7950,1,0,2,0-2
5198,8721,1,0,2,0-2
5198,9778,1,0,2,0-2
5199,7632,1,0,2,0-2
5199,7639,1,0,2,0-2
5199,7690,1,0,2,0-2
5199,7848,1,0,2,0-2
5199,7870,1,0,2,0-2
5199,8084,1,0,2,0-2
5199,8413,1,0,2,0-2
5199,9336,1,0,2,0-2
5199,9478,1,0,2,0-2
5200,7604,1,0,2,0-2
5200,7652,1,0,2,0-2
5200,7672,1,0,2,0-2
5200,7861,1,0,2,0-2
5200,7915,1,0,2,0-2
5200,7929,1,0,2,0-2
5200,7930,1,0,2,0-2
5200,7950,1,0,2,0-2
5200,8034,1,0,2,0-2
5200,8191,1,0,2,0-2
5200,8580,1,0,2,0-2
5201,7604,1,0,2,0-2
5201,7761,1,0,2,0-2
5201,8340,1,0,2,0-2
5201,9521,1,0,2,0-2
5201,9622,1,0,2,0-2
5202,7604,1,0,2,0-2
5202,7617,1,0,2,0-2
5202,7632,1,0,2,0-2
5202,7639,1,0,2,0-2
5202,7681,1,0,2,0-2
5202,7828,1,0,2,0-2
5202,8001,1,0,2,0-2
5202,8616,1,0,2,0-2
5202,8978,1,0,2,0-2
5202,9609,1,0,2,0-2
5202,9956,1,0,2,0-2
5202,10209,1,0,2,0-2
5202,10210,1,0,2,0-2
5203,7615,1,0,2,0-2
5203,7623,1,0,2,0-2
5203,7639,1,0,2,0-2
5203,7912,1,0,2,0-2
5203,7987,1,0,2,0-2
5203,8034,1,0,2,0-2
5203,10033,1,0,2,0-2
5203,10211,1,0,2,0-2
5203,10212,1,0,2,0-2
5203,10213,1,0,2,0-2
5203,10214,1,0,2,0-2
5204,7623,1,0,2,0-2
5204,7672,1,0,2,0-2
5204,8233,1,0,2,0-2
5204,8375,1,0,2,0-2
5204,10215,1,0,2,0-2
5205,7604,1,0,2,0-2
5205,7639,1,0,2,0-2
5205,7742,1,0,2,0-2
5205,7868,1,0,2,0-2
5205,8084,1,0,2,0-2
5205,8144,1,0,2,0-2
5205,10216,1,0,2,0-2
5206,7615,1,0,2,0-2
5206,7617,1,0,2,0-2
5206,7760,1,0,2,0-2
5206,7772,1,0,2,0-2
5206,7921,1,0,2,0-2
5206,7982,1,0,2,0-2
5206,8012,1,0,2,0-2
5206,8530,1,0,2,0-2
5206,9277,1,0,2,0-2
5207,7596,1,0,2,0-2
5207,7672,1,0,2,0-2
5207,7754,1,0,2,0-2
5207,8409,1,0,2,0-2
5207,9353,1,0,2,0-2
5207,9580,1,0,2,0-2
5208,7604,1,0,2,0-2
5208,7674,1,0,2,0-2
5208,7681,1,0,2,0-2
5208,7968,1,0,2,0-2
5208,8005,1,0,2,0-2
5208,8280,1,0,2,0-2
5208,8668,1,0,2,0-2
5208,9246,1,0,2,0-2
5209,7604,1,0,2,0-2
5209,7661,1,0,2,0-2
5209,7793,1,0,2,0-2
5209,7900,1,0,2,0-2
5209,8052,1,0,2,0-2
5209,9334,1,0,2,0-2
5209,9611,1,0,2,0-2
5209,10162,1,0,2,0-2
5210,7589,1,0,2,0-2
5210,7592,1,0,2,0-2
5210,7623,1,0,2,0-2
5210,8015,1,0,2,0-2
5210,8783,1,0,2,0-2
5210,9976,1,0,2,0-2
5210,10218,1,0,2,0-2
5211,7615,1,0,2,0-2
5211,7617,1,0,2,0-2
5211,7623,1,0,2,0-2
5211,7760,1,0,2,0-2
5211,7838,1,0,2,0-2
5211,8124,1,0,2,0-2
5211,8528,1,0,2,0-2
5211,8662,1,0,2,0-2
5211,8941,1,0,2,0-2
5211,9004,1,0,2,0-2
5211,9554,1,0,2,0-2
5211,10219,1,0,2,0-2
5212,7604,1,0,2,0-2
5212,7912,1,0,2,0-2
5212,7914,1,0,2,0-2
5212,7948,1,0,2,0-2
5212,8014,1,0,2,0-2
5212,8094,1,0,2,0-2
5212,8218,1,0,2,0-2
5212,10220,1,0,2,0-2
5212,10221,1,0,2,0-2
5213,7604,1,0,2,0-2
5213,7616,1,0,2,0-2
5213,7652,1,0,2,0-2
5213,7845,1,0,2,0-2
5213,7914,1,0,2,0-2
5213,7915,1,0,2,0-2
5213,8005,1,0,2,0-2
5213,8100,1,0,2,0-2
5213,8990,1,0,2,0-2
5213,8991,1,0,2,0-2
5213,9069,1,0,2,0-2
5214,7672,1,0,2,0-2
5214,7687,1,0,2,0-2
5214,7906,1,0,2,0-2
5214,8240,1,0,2,0-2
5214,9564,1,0,2,0-2
5215,7617,1,0,2,0-2
5215,7660,1,0,2,0-2
5215,7672,1,0,2,0-2
5215,7695,1,0,2,0-2
5215,7758,1,0,2,0-2
5215,8459,1,0,2,0-2
5215,9540,1,0,2,0-2
5215,9846,1,0,2,0-2
5216,7604,1,0,2,0-2
5216,7976,1,0,2,0-2
5216,8161,1,0,2,0-2
5216,8244,1,0,2,0-2
5216,8415,1,0,2,0-2
5216,8500,1,0,2,0-2
5216,8883,1,0,2,0-2
5217,7623,1,0,2,0-2
5217,7632,1,0,2,0-2
5217,7841,1,0,2,0-2
5217,7895,1,0,2,0-2
5217,8006,1,0,2,0-2
5217,8026,1,0,2,0-2
5217,8145,1,0,2,0-2
5217,8218,1,0,2,0-2
5217,8448,1,0,2,0-2
5217,8685,1,0,2,0-2
5217,8998,1,0,2,0-2
5217,9322,1,0,2,0-2
5217,9524,1,0,2,0-2
5218,7596,1,0,2,0-2
5218,7754,1,0,2,0-2
5218,7915,1,0,2,0-2
5218,8409,1,0,2,0-2
5218,8612,1,0,2,0-2
5218,9056,1,0,2,0-2
5218,9217,1,0,2,0-2
5218,9269,1,0,2,0-2
5219,7592,1,0,2,0-2
5219,7604,1,0,2,0-2
5219,7639,1,0,2,0-2
5219,7802,1,0,2,0-2
5219,8036,1,0,2,0-2
5219,8083,1,0,2,0-2
5219,8119,1,0,2,0-2
5219,9520,1,0,2,0-2
5219,9550,1,0,2,0-2
5220,7598,1,0,2,0-2
5220,7604,1,0,2,0-2
5220,7615,1,0,2,0-2
5220,7648,1,0,2,0-2
5220,7669,1,0,2,0-2
5220,7829,1,0,2,0-2
5220,7848,1,0,2,0-2
5220,7912,1,0,2,0-2
5220,7921,1,0,2,0-2
5220,8716,1,0,2,0-2
5220,8733,1,0,2,0-2
5220,9283,1,0,2,0-2
5221,7623,1,0,2,0-2
5221,7836,1,0,2,0-2
5221,7903,1,0,2,0-2
5221,8093,1,0,2,0-2
5221,8418,1,0,2,0-2
5221,9175,1,0,2,0-2
5222,7592,1,0,2,0-2
5222,7754,1,0,2,0-2
5222,7857,1,0,2,0-2
5222,7919,1,0,2,0-2
5222,8014,1,0,2,0-2
5222,8052,1,0,2,0-2
5223,7639,1,0,2,0-2
5223,7848,1,0,2,0-2
5223,7914,1,0,2,0-2
5223,7962,1,0,2,0-2
5223,8152,1,0,2,0-2
5223,10222,1,0,2,0-2
5223,10223,1,0,2,0-2
5224,7608,1,0,2,0-2
5224,7660,1,0,2,0-2
5224,7695,1,0,2,0-2
5224,8052,1,0,2,0-2
5224,8142,1,0,2,0-2
5224,10225,1,0,2,0-2
5225,7592,1,0,2,0-2
5225,7617,1,0,2,0-2
5225,7906,1,0,2,0-2
5225,8005,1,0,2,0-2
5225,8818,1,0,2,0-2
5225,8973,1,0,2,0-2
5225,10000,1,0,2,0-2
5226,7592,1,0,2,0-2
5226,7615,1,0,2,0-2
5226,7639,1,0,2,0-2
5226,7823,1,0,2,0-2
5226,7906,1,0,2,0-2
5226,7946,1,0,2,0-2
5226,8005,1,0,2,0-2
5226,8174,1,0,2,0-2
5226,8291,1,0,2,0-2
5226,8793,1,0,2,0-2
5227,7623,1,0,2,0-2
5227,7715,1,0,2,0-2
5227,7912,1,0,2,0-2
5227,8143,1,0,2,0-2
