,dest_node,source_node,weight,source_class,dest_class,edge_class
1603,267,249,1,1,1,1-Jan
1604,246,195,1,1,1,1-Jan
1605,152,166,1,1,1,1-Jan
1606,157,207,1,1,1,1-Jan
1607,224,152,1,1,1,1-Jan
1608,176,158,1,1,1,1-Jan
1609,257,154,1,1,1,1-Jan
1610,171,166,1,1,1,1-Jan
1611,294,268,1,1,1,1-Jan
1612,189,210,1,1,1,1-Jan
1613,259,172,1,1,1,1-Jan
1614,234,227,1,1,1,1-Jan
1615,264,163,1,1,1,1-Jan
1616,214,264,1,1,1,1-Jan
1617,247,151,1,1,1,1-Jan
1618,254,196,1,1,1,1-Jan
1619,247,197,1,1,1,1-Jan
1620,235,282,1,1,1,1-Jan
1621,262,210,1,1,1,1-Jan
1622,172,194,1,1,1,1-Jan
1623,230,161,1,1,1,1-Jan
1624,284,170,1,1,1,1-Jan
1625,199,222,1,1,1,1-Jan
1626,277,181,1,1,1,1-Jan
1627,206,217,1,1,1,1-Jan
1628,166,296,1,1,1,1-Jan
1629,268,173,1,1,1,1-Jan
1630,199,245,1,1,1,1-Jan
1631,194,272,1,1,1,1-Jan
1632,265,280,1,1,1,1-Jan
1633,219,172,1,1,1,1-Jan
1634,272,245,1,1,1,1-Jan
1635,266,155,1,1,1,1-Jan
1636,299,255,1,1,1,1-Jan
1637,150,298,1,1,1,1-Jan
1638,173,228,1,1,1,1-Jan
1639,275,245,1,1,1,1-Jan
1640,276,171,1,1,1,1-Jan
1641,152,196,1,1,1,1-Jan
1642,289,221,1,1,1,1-Jan
1643,291,177,1,1,1,1-Jan
1644,214,183,1,1,1,1-Jan
1645,181,238,1,1,1,1-Jan
1646,288,192,1,1,1,1-Jan
1647,249,173,1,1,1,1-Jan
1648,182,295,1,1,1,1-Jan
1649,171,179,1,1,1,1-Jan
1650,286,264,1,1,1,1-Jan
1651,154,199,1,1,1,1-Jan
1652,214,243,1,1,1,1-Jan
1653,293,172,1,1,1,1-Jan
1654,249,165,1,1,1,1-Jan
1655,282,266,1,1,1,1-Jan
1656,210,174,1,1,1,1-Jan
1657,208,173,1,1,1,1-Jan
1658,249,218,1,1,1,1-Jan
1659,199,192,1,1,1,1-Jan
1660,268,173,1,1,1,1-Jan
1661,167,290,1,1,1,1-Jan
1662,272,249,1,1,1,1-Jan
1663,299,293,1,1,1,1-Jan
1664,250,192,1,1,1,1-Jan
1665,222,271,1,1,1,1-Jan
1666,168,186,1,1,1,1-Jan
1667,290,283,1,1,1,1-Jan
1668,258,263,1,1,1,1-Jan
1669,289,266,1,1,1,1-Jan
1670,283,170,1,1,1,1-Jan
1671,197,278,1,1,1,1-Jan
1672,240,198,1,1,1,1-Jan
1673,158,235,1,1,1,1-Jan
1674,152,195,1,1,1,1-Jan
1675,274,169,1,1,1,1-Jan
1676,222,283,1,1,1,1-Jan
1677,183,161,1,1,1,1-Jan
1678,178,187,1,1,1,1-Jan
1679,214,190,1,1,1,1-Jan
1680,282,163,1,1,1,1-Jan
1681,190,246,1,1,1,1-Jan
1682,259,288,1,1,1,1-Jan
1683,206,232,1,1,1,1-Jan
1684,217,231,1,1,1,1-Jan
1685,214,151,1,1,1,1-Jan
1686,218,219,1,1,1,1-Jan
1687,298,156,1,1,1,1-Jan
1688,239,291,1,1,1,1-Jan
1689,225,205,1,1,1,1-Jan
1690,215,296,1,1,1,1-Jan
1691,289,195,1,1,1,1-Jan
1692,198,177,1,1,1,1-Jan
1693,209,202,1,1,1,1-Jan
1694,299,175,1,1,1,1-Jan
1695,290,171,1,1,1,1-Jan
1696,263,249,1,1,1,1-Jan
1697,171,203,1,1,1,1-Jan
1698,243,271,1,1,1,1-Jan
1699,264,277,1,1,1,1-Jan
1700,190,247,1,1,1,1-Jan
1701,243,227,1,1,1,1-Jan
1702,172,279,1,1,1,1-Jan
1703,193,232,1,1,1,1-Jan
1704,262,298,1,1,1,1-Jan
1705,262,249,1,1,1,1-Jan
1706,228,298,1,1,1,1-Jan
1707,200,247,1,1,1,1-Jan
1708,295,157,1,1,1,1-Jan
1709,405,33,1,2,0,Feb-00
1710,318,56,1,2,0,Feb-00
1711,415,36,1,2,0,Feb-00
1712,363,32,1,2,0,Feb-00
1713,325,69,1,2,0,Feb-00
1714,440,28,1,2,0,Feb-00
1715,330,118,1,2,0,Feb-00
1716,458,137,1,2,0,Feb-00
1717,342,18,1,2,0,Feb-00
1718,347,107,1,2,0,Feb-00
1719,302,31,1,2,0,Feb-00
1720,408,94,1,2,0,Feb-00
1721,412,98,1,2,0,Feb-00
1722,366,108,1,2,0,Feb-00
1723,427,73,1,2,0,Feb-00
1724,326,31,1,2,0,Feb-00
1725,388,48,1,2,0,Feb-00
1726,303,81,1,2,0,Feb-00
1727,485,0,1,2,0,Feb-00
1728,312,67,1,2,0,Feb-00
1729,382,12,1,2,0,Feb-00
1730,399,32,1,2,0,Feb-00
1731,429,26,1,2,0,Feb-00
1732,416,77,1,2,0,Feb-00
1733,374,60,1,2,0,Feb-00
1734,417,77,1,2,0,Feb-00
1735,480,144,1,2,0,Feb-00
1736,423,3,1,2,0,Feb-00
1737,368,138,1,2,0,Feb-00
1738,356,51,1,2,0,Feb-00
1739,306,39,1,2,0,Feb-00
1740,410,94,1,2,0,Feb-00
1741,456,98,1,2,0,Feb-00
1742,351,96,1,2,0,Feb-00
1743,471,120,1,2,0,Feb-00
1744,337,109,1,2,0,Feb-00
1745,473,46,1,2,0,Feb-00
1746,307,52,1,2,0,Feb-00
1747,308,76,1,2,0,Feb-00
1748,443,58,1,2,0,Feb-00
1749,407,126,1,2,0,Feb-00
1750,455,29,1,2,0,Feb-00
1751,445,138,1,2,0,Feb-00
1752,300,72,1,2,0,Feb-00
1753,433,25,1,2,0,Feb-00
1754,376,31,1,2,0,Feb-00
1755,387,64,1,2,0,Feb-00
1756,436,22,1,2,0,Feb-00
1757,357,65,1,2,0,Feb-00
1758,379,32,1,2,0,Feb-00
1759,375,141,1,2,0,Feb-00
1760,401,75,1,2,0,Feb-00
1761,346,146,1,2,0,Feb-00
1762,469,95,1,2,0,Feb-00
1763,323,120,1,2,0,Feb-00
1764,497,38,1,2,0,Feb-00
1765,428,8,1,2,0,Feb-00
1766,422,93,1,2,0,Feb-00
1767,370,126,1,2,0,Feb-00
1768,386,109,1,2,0,Feb-00
1769,394,45,1,2,0,Feb-00
1770,324,145,1,2,0,Feb-00
1771,344,33,1,2,0,Feb-00
1772,311,88,1,2,0,Feb-00
1773,495,84,1,2,0,Feb-00
1774,391,70,1,2,0,Feb-00
1775,479,2,1,2,0,Feb-00
1776,411,119,1,2,0,Feb-00
1777,462,0,1,2,0,Feb-00
1778,397,74,1,2,0,Feb-00
1779,377,38,1,2,0,Feb-00
1780,460,7,1,2,0,Feb-00
1781,498,135,1,2,0,Feb-00
1782,454,81,1,2,0,Feb-00
1783,457,143,1,2,0,Feb-00
1784,395,30,1,2,0,Feb-00
1785,442,51,1,2,0,Feb-00
1786,313,128,1,2,0,Feb-00
1787,489,96,1,2,0,Feb-00
1788,493,84,1,2,0,Feb-00
1789,360,114,1,2,0,Feb-00
1790,322,113,1,2,0,Feb-00
1791,383,118,1,2,0,Feb-00
1792,392,133,1,2,0,Feb-00
1793,446,112,1,2,0,Feb-00
1794,461,51,1,2,0,Feb-00
1795,459,2,1,2,0,Feb-00
1796,463,139,1,2,0,Feb-00
1797,452,17,1,2,0,Feb-00
1798,403,8,1,2,0,Feb-00
1799,389,147,1,2,0,Feb-00
1800,430,23,1,2,0,Feb-00
1801,447,113,1,2,0,Feb-00
1802,486,96,1,2,0,Feb-00
1803,327,63,1,2,0,Feb-00
1804,359,141,1,2,0,Feb-00
1805,477,78,1,2,0,Feb-00
1806,393,35,1,2,0,Feb-00
1807,358,148,1,2,0,Feb-00
1808,464,66,1,2,0,Feb-00
1809,439,126,1,2,0,Feb-00
1810,341,65,1,2,0,Feb-00
1811,492,117,1,2,0,Feb-00
1812,317,147,1,2,0,Feb-00
1813,453,130,1,2,0,Feb-00
1814,419,121,1,2,0,Feb-00
1815,465,63,1,2,0,Feb-00
1816,490,18,1,2,0,Feb-00
1817,425,122,1,2,0,Feb-00
1818,435,1,1,2,0,Feb-00
1819,328,2,1,2,0,Feb-00
1820,301,112,1,2,0,Feb-00
1821,475,7,1,2,0,Feb-00
1822,310,141,1,2,0,Feb-00
1823,424,62,1,2,0,Feb-00
1824,378,113,1,2,0,Feb-00
1825,482,97,1,2,0,Feb-00
1826,350,91,1,2,0,Feb-00
1827,316,72,1,2,0,Feb-00
1828,478,131,1,2,0,Feb-00
1829,353,22,1,2,0,Feb-00
1830,361,142,1,2,0,Feb-00
1831,309,27,1,2,0,Feb-00
1832,491,105,1,2,0,Feb-00
1833,338,53,1,2,0,Feb-00
1834,470,128,1,2,0,Feb-00
1835,381,40,1,2,0,Feb-00
1836,345,50,1,2,0,Feb-00
1837,398,90,1,2,0,Feb-00
1838,418,146,1,2,0,Feb-00
1839,472,80,1,2,0,Feb-00
1840,488,102,1,2,0,Feb-00
1841,487,0,1,2,0,Feb-00
1842,329,79,1,2,0,Feb-00
1843,314,66,1,2,0,Feb-00
1844,402,91,1,2,0,Feb-00
1845,499,66,1,2,0,Feb-00
1846,481,120,1,2,0,Feb-00
1847,335,100,1,2,0,Feb-00
1848,437,31,1,2,0,Feb-00
1849,438,107,1,2,0,Feb-00
1850,484,67,1,2,0,Feb-00
1851,494,66,1,2,0,Feb-00
1852,468,9,1,2,0,Feb-00
1853,348,47,1,2,0,Feb-00
1854,334,91,1,2,0,Feb-00
1855,343,66,1,2,0,Feb-00
1856,373,18,1,2,0,Feb-00
1857,340,15,1,2,0,Feb-00
1858,371,137,1,2,0,Feb-00
1859,432,59,1,2,0,Feb-00
1860,474,111,1,2,0,Feb-00
1861,441,134,1,2,0,Feb-00
1862,333,21,1,2,0,Feb-00
1863,380,100,1,2,0,Feb-00
1864,304,50,1,2,0,Feb-00
1865,448,83,1,2,0,Feb-00
1866,369,138,1,2,0,Feb-00
1867,406,119,1,2,0,Feb-00
1868,355,148,1,2,0,Feb-00
1869,404,96,1,2,0,Feb-00
1870,449,110,1,2,0,Feb-00
1871,372,132,1,2,0,Feb-00
1872,336,53,1,2,0,Feb-00
1873,451,132,1,2,0,Feb-00
1874,421,1,1,2,0,Feb-00
1875,450,45,1,2,0,Feb-00
1876,331,78,1,2,0,Feb-00
1877,354,94,1,2,0,Feb-00
1878,467,48,1,2,0,Feb-00
1879,496,51,1,2,0,Feb-00
1880,420,82,1,2,0,Feb-00
1881,339,24,1,2,0,Feb-00
1882,390,51,1,2,0,Feb-00
1883,384,68,1,2,0,Feb-00
1884,352,130,1,2,0,Feb-00
1885,396,74,1,2,0,Feb-00
1886,409,92,1,2,0,Feb-00
1887,320,39,1,2,0,Feb-00
1888,332,95,1,2,0,Feb-00
1889,431,7,1,2,0,Feb-00
1890,385,71,1,2,0,Feb-00
1891,315,14,1,2,0,Feb-00
1892,400,138,1,2,0,Feb-00
1893,367,143,1,2,0,Feb-00
1894,483,92,1,2,0,Feb-00
1895,434,108,1,2,0,Feb-00
1896,444,18,1,2,0,Feb-00
1897,426,56,1,2,0,Feb-00
1898,349,105,1,2,0,Feb-00
1899,413,128,1,2,0,Feb-00
1900,466,5,1,2,0,Feb-00
1901,321,81,1,2,0,Feb-00
1902,414,67,1,2,0,Feb-00
1903,365,65,1,2,0,Feb-00
1904,319,143,1,2,0,Feb-00
1905,362,53,1,2,0,Feb-00
1906,476,78,1,2,0,Feb-00
1907,364,52,1,2,0,Feb-00
1908,305,94,1,2,0,Feb-00
1909,479,4,1,2,0,Feb-00
1910,325,87,1,2,0,Feb-00
1911,353,80,1,2,0,Feb-00
1912,307,102,1,2,0,Feb-00
1913,338,18,1,2,0,Feb-00
1914,469,15,1,2,0,Feb-00
1915,307,19,1,2,0,Feb-00
1916,420,5,1,2,0,Feb-00
1917,353,67,1,2,0,Feb-00
1918,422,123,1,2,0,Feb-00
1919,496,29,1,2,0,Feb-00
1920,401,71,1,2,0,Feb-00
1921,345,99,1,2,0,Feb-00
1922,342,81,1,2,0,Feb-00
1923,482,57,1,2,0,Feb-00
1924,323,45,1,2,0,Feb-00
1925,474,132,1,2,0,Feb-00
1926,402,100,1,2,0,Feb-00
1927,474,63,1,2,0,Feb-00
1928,442,76,1,2,0,Feb-00
1929,417,63,1,2,0,Feb-00
1930,377,134,1,2,0,Feb-00
1931,483,48,1,2,0,Feb-00
1932,341,37,1,2,0,Feb-00
1933,458,124,1,2,0,Feb-00
1934,394,5,1,2,0,Feb-00
1935,443,118,1,2,0,Feb-00
1936,494,67,1,2,0,Feb-00
1937,316,139,1,2,0,Feb-00
1938,382,117,1,2,0,Feb-00
1939,471,147,1,2,0,Feb-00
1940,333,62,1,2,0,Feb-00
1941,315,7,1,2,0,Feb-00
1942,396,60,1,2,0,Feb-00
1943,497,6,1,2,0,Feb-00
1944,477,89,1,2,0,Feb-00
1945,449,53,1,2,0,Feb-00
1946,469,57,1,2,0,Feb-00
1947,358,23,1,2,0,Feb-00
1948,339,76,1,2,0,Feb-00
1949,357,92,1,2,0,Feb-00
1950,487,85,1,2,0,Feb-00
1951,313,141,1,2,0,Feb-00
1952,350,79,1,2,0,Feb-00
1953,318,87,1,2,0,Feb-00
1954,483,124,1,2,0,Feb-00
1955,391,125,1,2,0,Feb-00
1956,417,140,1,2,0,Feb-00
1957,370,94,1,2,0,Feb-00
1958,317,81,1,2,0,Feb-00
1959,320,50,1,2,0,Feb-00
1960,358,23,1,2,0,Feb-00
1961,498,137,1,2,0,Feb-00
1962,440,25,1,2,0,Feb-00
1963,442,60,1,2,0,Feb-00
1964,445,8,1,2,0,Feb-00
1965,387,83,1,2,0,Feb-00
1966,469,59,1,2,0,Feb-00
1967,353,149,1,2,0,Feb-00
1968,357,60,1,2,0,Feb-00
1969,468,140,1,2,0,Feb-00
1970,440,13,1,2,0,Feb-00
1971,302,20,1,2,0,Feb-00
1972,349,59,1,2,0,Feb-00
1973,368,133,1,2,0,Feb-00
1974,458,20,1,2,0,Feb-00
1975,366,60,1,2,0,Feb-00
1976,360,61,1,2,0,Feb-00
1977,443,56,1,2,0,Feb-00
1978,386,25,1,2,0,Feb-00
1979,374,87,1,2,0,Feb-00
1980,454,1,1,2,0,Feb-00
1981,390,40,1,2,0,Feb-00
1982,418,59,1,2,0,Feb-00
1983,397,129,1,2,0,Feb-00
1984,457,22,1,2,0,Feb-00
1985,479,33,1,2,0,Feb-00
1986,436,94,1,2,0,Feb-00
1987,464,26,1,2,0,Feb-00
1988,390,66,1,2,0,Feb-00
1989,416,97,1,2,0,Feb-00
1990,313,67,1,2,0,Feb-00
1991,330,62,1,2,0,Feb-00
1992,362,130,1,2,0,Feb-00
1993,459,112,1,2,0,Feb-00
1994,410,47,1,2,0,Feb-00
1995,393,17,1,2,0,Feb-00
1996,314,84,1,2,0,Feb-00
1997,382,67,1,2,0,Feb-00
1998,477,82,1,2,0,Feb-00
1999,491,100,1,2,0,Feb-00
2000,480,46,1,2,0,Feb-00
2001,424,101,1,2,0,Feb-00
2002,404,64,1,2,0,Feb-00
2003,487,17,1,2,0,Feb-00
2004,308,55,1,2,0,Feb-00
2005,443,141,1,2,0,Feb-00
2006,374,143,1,2,0,Feb-00
2007,326,17,1,2,0,Feb-00
2008,323,104,1,2,0,Feb-00
2009,485,130,1,2,0,Feb-00
2010,367,68,1,2,0,Feb-00
2011,361,58,1,2,0,Feb-00
2012,333,74,1,2,0,Feb-00
2013,493,97,1,2,0,Feb-00
2014,419,8,1,2,0,Feb-00
2015,419,50,1,2,0,Feb-00
2016,366,24,1,2,0,Feb-00
2017,469,26,1,2,0,Feb-00
2018,434,44,1,2,0,Feb-00
2019,345,14,1,2,0,Feb-00
2020,428,48,1,2,0,Feb-00
2021,435,53,1,2,0,Feb-00
2022,365,4,1,2,0,Feb-00
2023,304,67,1,2,0,Feb-00
2024,342,105,1,2,0,Feb-00
2025,450,113,1,2,0,Feb-00
2026,327,22,1,2,0,Feb-00
2027,440,20,1,2,0,Feb-00
2028,414,109,1,2,0,Feb-00
2029,405,2,1,2,0,Feb-00
2030,422,15,1,2,0,Feb-00
2031,496,110,1,2,0,Feb-00
2032,309,145,1,2,0,Feb-00
2033,364,108,1,2,0,Feb-00
2034,487,89,1,2,0,Feb-00
2035,326,123,1,2,0,Feb-00
2036,344,142,1,2,0,Feb-00
2037,477,73,1,2,0,Feb-00
2038,492,107,1,2,0,Feb-00
2039,464,140,1,2,0,Feb-00
2040,496,139,1,2,0,Feb-00
2041,349,44,1,2,0,Feb-00
2042,335,4,1,2,0,Feb-00
2043,446,91,1,2,0,Feb-00
2044,380,136,1,2,0,Feb-00
2045,301,24,1,2,0,Feb-00
2046,345,60,1,2,0,Feb-00
2047,438,129,1,2,0,Feb-00
2048,434,93,1,2,0,Feb-00
2049,385,117,1,2,0,Feb-00
2050,365,74,1,2,0,Feb-00
2051,478,128,1,2,0,Feb-00
2052,303,9,1,2,0,Feb-00
2053,419,62,1,2,0,Feb-00
2054,301,98,1,2,0,Feb-00
2055,343,78,1,2,0,Feb-00
2056,460,54,1,2,0,Feb-00
2057,313,8,1,2,0,Feb-00
2058,377,116,1,2,0,Feb-00
2059,450,37,1,2,0,Feb-00
2060,442,98,1,2,0,Feb-00
2061,393,21,1,2,0,Feb-00
2062,333,115,1,2,0,Feb-00
2063,336,115,1,2,0,Feb-00
2064,329,148,1,2,0,Feb-00
2065,470,76,1,2,0,Feb-00
2066,464,33,1,2,0,Feb-00
2067,441,12,1,2,0,Feb-00
2068,461,52,1,2,0,Feb-00
2069,396,107,1,2,0,Feb-00
2070,376,4,1,2,0,Feb-00
2071,373,17,1,2,0,Feb-00
2072,446,130,1,2,0,Feb-00
2073,344,75,1,2,0,Feb-00
2074,334,16,1,2,0,Feb-00
2075,408,131,1,2,0,Feb-00
2076,430,9,1,2,0,Feb-00
2077,371,101,1,2,0,Feb-00
2078,363,61,1,2,0,Feb-00
2079,401,22,1,2,0,Feb-00
2080,361,123,1,2,0,Feb-00
2081,396,149,1,2,0,Feb-00
2082,342,14,1,2,0,Feb-00
2083,421,87,1,2,0,Feb-00
2084,368,132,1,2,0,Feb-00
2085,396,149,1,2,0,Feb-00
2086,433,34,1,2,0,Feb-00
2087,361,138,1,2,0,Feb-00
2088,409,99,1,2,0,Feb-00
2089,450,38,1,2,0,Feb-00
2090,300,8,1,2,0,Feb-00
2091,422,133,1,2,0,Feb-00
2092,406,51,1,2,0,Feb-00
2093,400,126,1,2,0,Feb-00
2094,459,11,1,2,0,Feb-00
2095,440,87,1,2,0,Feb-00
2096,467,92,1,2,0,Feb-00
2097,495,44,1,2,0,Feb-00
2098,378,72,1,2,0,Feb-00
2099,421,79,1,2,0,Feb-00
2100,380,144,1,2,0,Feb-00
2101,353,25,1,2,0,Feb-00
2102,379,65,1,2,0,Feb-00
2103,330,57,1,2,0,Feb-00
2104,351,55,1,2,0,Feb-00
2105,438,3,1,2,0,Feb-00
2106,433,107,1,2,0,Feb-00
2107,327,31,1,2,0,Feb-00
2108,328,128,1,2,0,Feb-00
2109,499,133,1,2,0,Feb-00
2110,328,55,1,2,0,Feb-00
2111,369,64,1,2,0,Feb-00
2112,310,73,1,2,0,Feb-00
2113,326,131,1,2,0,Feb-00
2114,387,56,1,2,0,Feb-00
2115,487,44,1,2,0,Feb-00
2116,480,102,1,2,0,Feb-00
2117,337,129,1,2,0,Feb-00
2118,340,149,1,2,0,Feb-00
2119,401,43,1,2,0,Feb-00
2120,311,30,1,2,0,Feb-00
2121,387,94,1,2,0,Feb-00
2122,377,114,1,2,0,Feb-00
2123,395,92,1,2,0,Feb-00
2124,411,51,1,2,0,Feb-00
2125,475,16,1,2,0,Feb-00
2126,496,141,1,2,0,Feb-00
2127,434,118,1,2,0,Feb-00
2128,319,113,1,2,0,Feb-00
2129,428,138,1,2,0,Feb-00
2130,323,140,1,2,0,Feb-00
2131,445,112,1,2,0,Feb-00
2132,447,55,1,2,0,Feb-00
2133,398,72,1,2,0,Feb-00
2134,372,62,1,2,0,Feb-00
2135,340,141,1,2,0,Feb-00
2136,411,147,1,2,0,Feb-00
2137,328,65,1,2,0,Feb-00
2138,449,125,1,2,0,Feb-00
2139,368,36,1,2,0,Feb-00
2140,305,79,1,2,0,Feb-00
2141,445,66,1,2,0,Feb-00
2142,404,147,1,2,0,Feb-00
2143,474,102,1,2,0,Feb-00
2144,301,134,1,2,0,Feb-00
2145,326,109,1,2,0,Feb-00
2146,485,130,1,2,0,Feb-00
2147,399,87,1,2,0,Feb-00
2148,351,139,1,2,0,Feb-00
2149,424,110,1,2,0,Feb-00
2150,354,128,1,2,0,Feb-00
2151,386,143,1,2,0,Feb-00
2152,431,127,1,2,0,Feb-00
2153,334,7,1,2,0,Feb-00
2154,416,69,1,2,0,Feb-00
2155,472,128,1,2,0,Feb-00
2156,422,75,1,2,0,Feb-00
2157,353,106,1,2,0,Feb-00
2158,330,51,1,2,0,Feb-00
2159,349,106,1,2,0,Feb-00
2160,304,31,1,2,0,Feb-00
2161,468,20,1,2,0,Feb-00
2162,380,119,1,2,0,Feb-00
2163,322,6,1,2,0,Feb-00
2164,475,40,1,2,0,Feb-00
2165,478,57,1,2,0,Feb-00
2166,426,107,1,2,0,Feb-00
2167,306,47,1,2,0,Feb-00
2168,390,113,1,2,0,Feb-00
2169,335,67,1,2,0,Feb-00
2170,347,127,1,2,0,Feb-00
2171,478,19,1,2,0,Feb-00
2172,321,128,1,2,0,Feb-00
2173,391,35,1,2,0,Feb-00
2174,396,96,1,2,0,Feb-00
2175,363,92,1,2,0,Feb-00
2176,388,117,1,2,0,Feb-00
2177,315,142,1,2,0,Feb-00
2178,306,38,1,2,0,Feb-00
2179,329,99,1,2,0,Feb-00
2180,415,93,1,2,0,Feb-00
2181,467,58,1,2,0,Feb-00
2182,408,106,1,2,0,Feb-00
2183,396,53,1,2,0,Feb-00
2184,387,46,1,2,0,Feb-00
2185,494,129,1,2,0,Feb-00
2186,431,111,1,2,0,Feb-00
2187,322,107,1,2,0,Feb-00
2188,432,131,1,2,0,Feb-00
2189,383,55,1,2,0,Feb-00
2190,324,69,1,2,0,Feb-00
2191,491,139,1,2,0,Feb-00
2192,464,103,1,2,0,Feb-00
2193,393,64,1,2,0,Feb-00
2194,339,64,1,2,0,Feb-00
2195,494,55,1,2,0,Feb-00
2196,391,1,1,2,0,Feb-00
2197,366,37,1,2,0,Feb-00
2198,487,68,1,2,0,Feb-00
2199,394,90,1,2,0,Feb-00
2200,376,92,1,2,0,Feb-00
2201,432,92,1,2,0,Feb-00
2202,348,53,1,2,0,Feb-00
2203,420,90,1,2,0,Feb-00
2204,301,63,1,2,0,Feb-00
2205,349,66,1,2,0,Feb-00
2206,345,27,1,2,0,Feb-00
2207,396,138,1,2,0,Feb-00
2208,346,34,1,2,0,Feb-00
2209,324,7,1,2,0,Feb-00
2210,494,80,1,2,0,Feb-00
2211,327,102,1,2,0,Feb-00
2212,387,139,1,2,0,Feb-00
2213,306,137,1,2,0,Feb-00
2214,423,95,1,2,0,Feb-00
2215,340,146,1,2,0,Feb-00
2216,470,115,1,2,0,Feb-00
2217,497,106,1,2,0,Feb-00
2218,311,55,1,2,0,Feb-00
2219,349,30,1,2,0,Feb-00
2220,468,93,1,2,0,Feb-00
2221,460,148,1,2,0,Feb-00
2222,434,126,1,2,0,Feb-00
2223,371,131,1,2,0,Feb-00
2224,438,64,1,2,0,Feb-00
2225,321,31,1,2,0,Feb-00
2226,354,36,1,2,0,Feb-00
2227,415,82,1,2,0,Feb-00
2228,381,101,1,2,0,Feb-00
2229,471,2,1,2,0,Feb-00
2230,358,11,1,2,0,Feb-00
2231,396,39,1,2,0,Feb-00
2232,388,21,1,2,0,Feb-00
2233,363,5,1,2,0,Feb-00
2234,438,130,1,2,0,Feb-00
2235,337,134,1,2,0,Feb-00
2236,369,125,1,2,0,Feb-00
2237,401,13,1,2,0,Feb-00
2238,464,48,1,2,0,Feb-00
2239,405,121,1,2,0,Feb-00
2240,317,107,1,2,0,Feb-00
2241,462,28,1,2,0,Feb-00
2242,372,148,1,2,0,Feb-00
2243,423,141,1,2,0,Feb-00
2244,322,83,1,2,0,Feb-00
2245,421,87,1,2,0,Feb-00
2246,457,135,1,2,0,Feb-00
2247,346,141,1,2,0,Feb-00
2248,482,103,1,2,0,Feb-00
2249,342,48,1,2,0,Feb-00
2250,386,146,1,2,0,Feb-00
2251,395,130,1,2,0,Feb-00
2252,449,113,1,2,0,Feb-00
2253,309,148,1,2,0,Feb-00
2254,368,86,1,2,0,Feb-00
2255,487,40,1,2,0,Feb-00
2256,341,40,1,2,0,Feb-00
2257,316,121,1,2,0,Feb-00
2258,485,34,1,2,0,Feb-00
2259,347,69,1,2,0,Feb-00
2260,460,84,1,2,0,Feb-00
2261,334,69,1,2,0,Feb-00
2262,456,149,1,2,0,Feb-00
2263,478,102,1,2,0,Feb-00
2264,338,43,1,2,0,Feb-00
2265,463,129,1,2,0,Feb-00
2266,363,126,1,2,0,Feb-00
2267,405,92,1,2,0,Feb-00
2268,369,2,1,2,0,Feb-00
2269,398,117,1,2,0,Feb-00
2270,498,80,1,2,0,Feb-00
2271,363,113,1,2,0,Feb-00
2272,374,57,1,2,0,Feb-00
2273,449,116,1,2,0,Feb-00
2274,465,124,1,2,0,Feb-00
2275,328,61,1,2,0,Feb-00
2276,397,48,1,2,0,Feb-00
2277,378,102,1,2,0,Feb-00
2278,326,100,1,2,0,Feb-00
2279,491,71,1,2,0,Feb-00
2280,490,62,1,2,0,Feb-00
2281,480,139,1,2,0,Feb-00
2282,342,82,1,2,0,Feb-00
2283,473,10,1,2,0,Feb-00
2284,482,95,1,2,0,Feb-00
2285,443,74,1,2,0,Feb-00
2286,490,27,1,2,0,Feb-00
2287,394,32,1,2,0,Feb-00
2288,465,102,1,2,0,Feb-00
2289,372,93,1,2,0,Feb-00
2290,389,49,1,2,0,Feb-00
2291,317,61,1,2,0,Feb-00
2292,418,38,1,2,0,Feb-00
2293,434,19,1,2,0,Feb-00
2294,324,131,1,2,0,Feb-00
2295,458,30,1,2,0,Feb-00
2296,465,123,1,2,0,Feb-00
2297,354,67,1,2,0,Feb-00
2298,463,113,1,2,0,Feb-00
2299,319,89,1,2,0,Feb-00
2300,325,96,1,2,0,Feb-00
2301,465,21,1,2,0,Feb-00
2302,337,8,1,2,0,Feb-00
2303,376,41,1,2,0,Feb-00
2304,434,59,1,2,0,Feb-00
2305,484,141,1,2,0,Feb-00
2306,341,20,1,2,0,Feb-00
2307,435,24,1,2,0,Feb-00
2308,313,57,1,2,0,Feb-00
2309,408,133,1,2,0,Feb-00
2310,454,134,1,2,0,Feb-00
2311,329,10,1,2,0,Feb-00
2312,430,47,1,2,0,Feb-00
2313,400,86,1,2,0,Feb-00
2314,384,21,1,2,0,Feb-00
2315,432,96,1,2,0,Feb-00
2316,461,102,1,2,0,Feb-00
2317,320,43,1,2,0,Feb-00
2318,474,34,1,2,0,Feb-00
2319,455,104,1,2,0,Feb-00
2320,488,10,1,2,0,Feb-00
2321,399,33,1,2,0,Feb-00
2322,351,32,1,2,0,Feb-00
2323,344,45,1,2,0,Feb-00
2324,493,129,1,2,0,Feb-00
2325,349,81,1,2,0,Feb-00
2326,453,60,1,2,0,Feb-00
2327,383,43,1,2,0,Feb-00
2328,305,34,1,2,0,Feb-00
2329,475,45,1,2,0,Feb-00
2330,394,65,1,2,0,Feb-00
2331,418,61,1,2,0,Feb-00
2332,368,66,1,2,0,Feb-00
2333,474,19,1,2,0,Feb-00
2334,420,46,1,2,0,Feb-00
2335,451,4,1,2,0,Feb-00
2336,345,84,1,2,0,Feb-00
2337,326,8,1,2,0,Feb-00
